,text,label
515,"Si tengo 2 dientes de ajo, machacados con una prensa de ajos, 1 cucharada de vinagre de vino tinto, 1/3 de taza de aceite de oliva, 1/4 de cucharadita de sal, 1/8 cucharadita de pimienta recién molida, 1 cebolla roja grande, pelada y con el extremo de la raíz ligeramente recortado, dejando el extremo intacto, 1 1/2 libra de berenjena, cortada por la mitad en sentido transversal y luego en tiras de 1"" de grosor en sentido longitudinal, 1 pimiento grande, 2 1/2 libras de calabacines verdes y amarillos mezclados (unos 5), 2 tomates ciruela, cortados por la mitad a lo largo, 2 cucharadas de perejil fresco picado grueso, 3 cucharadas de albahaca fresca picada gruesa, Cuatro brochetas de 12"", remojadas en agua durante 30 minutos si son de madera] que puedo hacer",instructions
516,"Que receta usa 2 dientes de ajo, machacados con una prensa de ajos, 1 cucharada de vinagre de vino tinto, 1/3 de taza de aceite de oliva, 1/4 de cucharadita de sal, 1/8 cucharadita de pimienta recién molida, 1 cebolla roja grande, pelada y con el extremo de la raíz ligeramente recortado, dejando el extremo intacto, 1 1/2 libra de berenjena, cortada por la mitad en sentido transversal y luego en tiras de 1"" de grosor en sentido longitudinal, 1 pimiento grande, 2 1/2 libras de calabacines verdes y amarillos mezclados (unos 5), 2 tomates ciruela, cortados por la mitad a lo largo, 2 cucharadas de perejil fresco picado grueso, 3 cucharadas de albahaca fresca picada gruesa, Cuatro brochetas de 12"", remojadas en agua durante 30 minutos si son de madera]",title
517,Quiero Gachas de avena con salchichas y uvas  como se hace,title_instructions
518,"Que puedo hacer con 2 libras de ruibarbo, cortado en rodajas de 1/2 pulgada de grosor, 2 1/2 tazas más 3 cucharadas (empaquetadas) de azúcar moreno dorado, 1 paquete de 17,3 onzas de hojaldre congelado (2 hojas), descongelado, 2 tazas de queso ricotta de leche entera, 2/3 de taza de azúcar en polvo, 1 huevo, batido para mezclar (para el glaseado)]",instructions
519,"Si tengo 2 libras de ruibarbo, cortado en rodajas de 1/2 pulgada de grosor, 2 1/2 tazas más 3 cucharadas (empaquetadas) de azúcar moreno dorado, 1 paquete de 17,3 onzas de hojaldre congelado (2 hojas), descongelado, 2 tazas de queso ricotta de leche entera, 2/3 de taza de azúcar en polvo, 1 huevo, batido para mezclar (para el glaseado)] que receta lo usa",title
520,"Como puedo preparar 2 tazas de harina de maíz molida gruesa, 2 cucharadas de azúcar (opcional), 1 cucharadita de sal kosher, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1 huevo grande, 1 1/2 tazas de suero de leche, 1 cucharada de manteca de cerdo o aceite vegetal, 1/2 taza (1 barra) de mantequilla sin sal, a temperatura ambiente, 2 cucharadas de cebollino finamente picado, Sal marina en escamas (para servir), Una sartén de hierro fundido de 10 pulgadas]",instructions
521,"Como se llama la receta con 2 tazas de harina de maíz molida gruesa, 2 cucharadas de azúcar (opcional), 1 cucharadita de sal kosher, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1 huevo grande, 1 1/2 tazas de suero de leche, 1 cucharada de manteca de cerdo o aceite vegetal, 1/2 taza (1 barra) de mantequilla sin sal, a temperatura ambiente, 2 cucharadas de cebollino finamente picado, Sal marina en escamas (para servir), Una sartén de hierro fundido de 10 pulgadas]",title
522,"Si tengo 2/3 de taza de pistachos naturales sin sal y sin cáscara, 7 cucharadas de azúcar, divididas, 1 1/3 tazas de leche entera, 4 yemas de huevo grandes, 3 cucharadas de maicena, 2 cucharadas (1/4 de barra) de mantequilla sin sal refrigerada, cortada en 4 trozos, 5 cucharadas de nata para montar, 3 tazas de vino tinto afrutado (como Zinfandel), 3/4 de taza de azúcar, Cáscara de 1 naranja, retirada con un pelador de verduras en tiras, Cáscara de 1 limón, retirada con un pelador de verduras en tiras, 5 peras medianas, firmes pero maduras (como las de Anjou), peladas, frotadas con el lado cortado de una cuña de limón, 3 cucharadas de azúcar, 2 cucharadas de agua, 1/2 taza de pistachos naturales sin sal y sin cáscara, 1 1/2 tazas de harina para todo uso, 1/2 taza de azúcar en polvo, 1/4 de cucharadita de sal, 9 cucharadas de mantequilla sin sal refrigerada, cortada en cubos de media pulgada, 1 yema de huevo grande] que puedo hacer",instructions
523,"Como se llama la receta con 2/3 de taza de pistachos naturales sin sal y sin cáscara, 7 cucharadas de azúcar, divididas, 1 1/3 tazas de leche entera, 4 yemas de huevo grandes, 3 cucharadas de maicena, 2 cucharadas (1/4 de barra) de mantequilla sin sal refrigerada, cortada en 4 trozos, 5 cucharadas de nata para montar, 3 tazas de vino tinto afrutado (como Zinfandel), 3/4 de taza de azúcar, Cáscara de 1 naranja, retirada con un pelador de verduras en tiras, Cáscara de 1 limón, retirada con un pelador de verduras en tiras, 5 peras medianas, firmes pero maduras (como las de Anjou), peladas, frotadas con el lado cortado de una cuña de limón, 3 cucharadas de azúcar, 2 cucharadas de agua, 1/2 taza de pistachos naturales sin sal y sin cáscara, 1 1/2 tazas de harina para todo uso, 1/2 taza de azúcar en polvo, 1/4 de cucharadita de sal, 9 cucharadas de mantequilla sin sal refrigerada, cortada en cubos de media pulgada, 1 yema de huevo grande]",title
524,"Que hacer con 3 tazas de sal marina fina, 1/2 taza (aproximadamente 4) de claras de huevo, 1 branzino de 2 libras, limpio, con la cabeza y la cola intactas, 2 ramitas de romero, 3 ó 4 tallos de perejil, 1 diente de ajo, ligeramente machacado, 2 rodajas de limón]",instructions
525,"Que receta usa 3 tazas de sal marina fina, 1/2 taza (aproximadamente 4) de claras de huevo, 1 branzino de 2 libras, limpio, con la cabeza y la cola intactas, 2 ramitas de romero, 3 ó 4 tallos de perejil, 1 diente de ajo, ligeramente machacado, 2 rodajas de limón]",title
526,"Como puedo preparar 1/2 taza de nata para montar, 2 cucharadas (1/4 de barra) de mantequilla sin sal, 4 onzas de chocolate agridulce (no sin azúcar) o semidulce, picado, 1 1/2 cucharadas de amaretto u otro licor de almendras, 2 1/2 tazas de nata para montar, 1 1/4 tazas de leche entera, 3/4 de taza más 2 cucharadas de azúcar, 1 taza de almendras enteras, tostadas y picadas gruesas, 7 yemas de huevo grandes, 1/2 cucharadita de extracto de almendra, 1 paquete de 12 onzas de frambuesas congeladas sin azúcar, descongeladas, 6 cucharadas de azúcar, 1/4 de taza de amaretto u otro licor de almendras, Frambuesas frescas]",instructions
527,"Si tengo 1/2 taza de nata para montar, 2 cucharadas (1/4 de barra) de mantequilla sin sal, 4 onzas de chocolate agridulce (no sin azúcar) o semidulce, picado, 1 1/2 cucharadas de amaretto u otro licor de almendras, 2 1/2 tazas de nata para montar, 1 1/4 tazas de leche entera, 3/4 de taza más 2 cucharadas de azúcar, 1 taza de almendras enteras, tostadas y picadas gruesas, 7 yemas de huevo grandes, 1/2 cucharadita de extracto de almendra, 1 paquete de 12 onzas de frambuesas congeladas sin azúcar, descongeladas, 6 cucharadas de azúcar, 1/4 de taza de amaretto u otro licor de almendras, Frambuesas frescas] que receta lo usa",title
528,"Que hacer con Aceite vegetal antiadherente en spray, 1 1/3 tazas de galletas amaretti (macarrones italianos) finamente molidas, más 1/2 taza de galletas toscamente trituradas, 1 cucharada de azúcar, 2 pizcas de sal, 1/4 de taza (1/2 barrita) de mantequilla sin sal, derretida, 3 libras de melocotones firmes pero maduros, cortados por la mitad, sin hueso y en trozos de 3/4 de pulgada de ancho, 1 taza (empaquetada) más 1 cucharada de azúcar moreno dorado, dividido, 1 1/2 cucharadas de zumo de limón fresco, 2 1/4 cuartos de helado de vainilla (9 tazas), 2/3 de taza de nata líquida fría, Aún más fácil: Utiliza helado de melocotón comprado en lugar de mezclar el tuyo propio., Información sobre los ingredientes: Las galletas amaretti están disponibles en los supermercados y mercados italianos.]",instructions
529,"Si tengo Aceite vegetal antiadherente en spray, 1 1/3 tazas de galletas amaretti (macarrones italianos) finamente molidas, más 1/2 taza de galletas toscamente trituradas, 1 cucharada de azúcar, 2 pizcas de sal, 1/4 de taza (1/2 barrita) de mantequilla sin sal, derretida, 3 libras de melocotones firmes pero maduros, cortados por la mitad, sin hueso y en trozos de 3/4 de pulgada de ancho, 1 taza (empaquetada) más 1 cucharada de azúcar moreno dorado, dividido, 1 1/2 cucharadas de zumo de limón fresco, 2 1/4 cuartos de helado de vainilla (9 tazas), 2/3 de taza de nata líquida fría, Aún más fácil: Utiliza helado de melocotón comprado en lugar de mezclar el tuyo propio., Información sobre los ingredientes: Las galletas amaretti están disponibles en los supermercados y mercados italianos.] que receta lo usa",title
530,"Como puedo preparar 4 onzas de zumo de tomate, 1/2 cucharadita de salsa Worcestershire, 1 chorro de zumo de limón, 2 gotas de Tabasco, 1 pizca de pimienta (al gusto), 1 pizca de sal (al gusto), 1 1/2 onzas de vodka Grey Goose, 1 pizca de sal de apio, una pizca de rábano picante]",instructions
531,"Como se llama la receta con 4 onzas de zumo de tomate, 1/2 cucharadita de salsa Worcestershire, 1 chorro de zumo de limón, 2 gotas de Tabasco, 1 pizca de pimienta (al gusto), 1 pizca de sal (al gusto), 1 1/2 onzas de vodka Grey Goose, 1 pizca de sal de apio, una pizca de rábano picante]",title
532,"Si tengo 1 cabeza de ajo, 1/2 libra de chiles picantes frescos rojos, amarillos y/o naranjas, 1 taza de vinagre blanco destilado, 1 cucharada de azúcar, 1 manojo de tomillo, Equipo: 4 tarros de conserva (de 1/4 de pinta) con bandas de rosca y tapas; pinzas para conservas] que puedo hacer",instructions
533,"Si tengo 1 cabeza de ajo, 1/2 libra de chiles picantes frescos rojos, amarillos y/o naranjas, 1 taza de vinagre blanco destilado, 1 cucharada de azúcar, 1 manojo de tomillo, Equipo: 4 tarros de conserva (de 1/4 de pinta) con bandas de rosca y tapas; pinzas para conservas] que receta lo usa",title
534,"Si tengo Cuello y menudillos (excepto el hígado) de pavo, 1 cucharada de aceite vegetal, 1 costilla de apio, picada gruesa, 1 zanahoria, cortada en trozos grandes, 1 cebolla roja, picada en trozos grandes, 1 taza de vino blanco seco, 3 1/2 tazas de agua, 1 taza de caldo de pollo, 1 hoja de laurel (no de California), 4 granos de pimienta negra] que puedo hacer",instructions
535,"Si tengo Cuello y menudillos (excepto el hígado) de pavo, 1 cucharada de aceite vegetal, 1 costilla de apio, picada gruesa, 1 zanahoria, cortada en trozos grandes, 1 cebolla roja, picada en trozos grandes, 1 taza de vino blanco seco, 3 1/2 tazas de agua, 1 taza de caldo de pollo, 1 hoja de laurel (no de California), 4 granos de pimienta negra] que receta lo usa",title
536,Quiero Pan de maíz fácil  como se hace,title_instructions
537,Como preparar Salmón asado con patatas y crema de hierbas ,title_instructions
538,"Que hacer con 1 taza de harina para todo uso, 3/4 de taza de harina de maíz amarilla, 2 cucharadas de azúcar, 1 1/2 cucharaditas de semillas de comino, 1 cucharadita de polvo de hornear, 3/4 de cucharadita de sal, 1/4 de cucharadita de pimienta de cayena, 1 taza de leche, 1/4 de taza de aceite vegetal, 1 huevo grande, 1/2 pimiento rojo grande, picado, 2/3 de taza de nueces picadas]",instructions
539,"Si tengo 1 taza de harina para todo uso, 3/4 de taza de harina de maíz amarilla, 2 cucharadas de azúcar, 1 1/2 cucharaditas de semillas de comino, 1 cucharadita de polvo de hornear, 3/4 de cucharadita de sal, 1/4 de cucharadita de pimienta de cayena, 1 taza de leche, 1/4 de taza de aceite vegetal, 1 huevo grande, 1/2 pimiento rojo grande, picado, 2/3 de taza de nueces picadas] que receta lo usa",title
540,"Que puedo hacer con 3 cucharadas de perejil italiano fresco picado, 3 cucharaditas de ajo finamente picado, 1 1/2 cucharaditas de cáscara de limón rallada, 10 onzas de vieiras de ternera finas, 2 cucharadas (1/4 de barra) de mantequilla sin sal, 1 1/2 cucharadas de zumo de limón fresco]",instructions
541,"Que receta usa 3 cucharadas de perejil italiano fresco picado, 3 cucharaditas de ajo finamente picado, 1 1/2 cucharaditas de cáscara de limón rallada, 10 onzas de vieiras de ternera finas, 2 cucharadas (1/4 de barra) de mantequilla sin sal, 1 1/2 cucharadas de zumo de limón fresco]",title
542,Quiero Belga ensangrentado  como se hace,title_instructions
543,"Que puedo hacer con 3 chalotas medianas, cortadas en trozos grandes, 2 tallos de hierba limón fresca (sin las hojas exteriores duras), 1 trozo de jengibre (aproximadamente 1 1/2 pulgadas), pelado, 1/4 de taza más 5 cucharaditas de aceite de canola, dividido, 1/4 de taza de zumo de lima fresco, 1 cucharada de tamari (o salsa de soja), 2 cucharadas de azúcar moreno ligero, 1 1/2 cucharaditas de sal marina, más al gusto, 1 cucharadita de pimienta negra recién molida, 1 cucharadita de cilantro molido, 4 pechugas de pollo orgánicas deshuesadas y sin piel (aproximadamente 5 onzas cada una), 3/4 de taza de quinoa roja, 1 1/2 tazas de caldo de pollo (o caldo), Aceite vegetal en spray para cocinar, 1 libra de guisantes frescos, sin los hilos, 1 pimiento rojo, sin corazón, sin semillas y cortado en rodajas finas, 2 cucharadas de menta fresca picada]",instructions
544,"Que receta usa 3 chalotas medianas, cortadas en trozos grandes, 2 tallos de hierba limón fresca (sin las hojas exteriores duras), 1 trozo de jengibre (aproximadamente 1 1/2 pulgadas), pelado, 1/4 de taza más 5 cucharaditas de aceite de canola, dividido, 1/4 de taza de zumo de lima fresco, 1 cucharada de tamari (o salsa de soja), 2 cucharadas de azúcar moreno ligero, 1 1/2 cucharaditas de sal marina, más al gusto, 1 cucharadita de pimienta negra recién molida, 1 cucharadita de cilantro molido, 4 pechugas de pollo orgánicas deshuesadas y sin piel (aproximadamente 5 onzas cada una), 3/4 de taza de quinoa roja, 1 1/2 tazas de caldo de pollo (o caldo), Aceite vegetal en spray para cocinar, 1 libra de guisantes frescos, sin los hilos, 1 pimiento rojo, sin corazón, sin semillas y cortado en rodajas finas, 2 cucharadas de menta fresca picada]",title
545,"Si tengo 1 3/4 tazas de harina común, 1 cucharadita de canela, 3/4 de cucharadita de bicarbonato de sodio, 3/4 de cucharadita de sal, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de jengibre molido, 1 taza de miel (preferiblemente de trigo sarraceno), 2/3 de taza de aceite vegetal, 1/2 taza de café fuerte recién hecho, enfriado, 2 huevos grandes, 1/4 de taza de azúcar moreno envasado, 2 cucharadas de whisky o bourbon, Equipo especial: un molde para pan de 9 por 5 por 3 pulgadas] que puedo hacer",instructions
546,"Que receta usa 1 3/4 tazas de harina común, 1 cucharadita de canela, 3/4 de cucharadita de bicarbonato de sodio, 3/4 de cucharadita de sal, 1/2 cucharadita de polvo de hornear, 1/2 cucharadita de jengibre molido, 1 taza de miel (preferiblemente de trigo sarraceno), 2/3 de taza de aceite vegetal, 1/2 taza de café fuerte recién hecho, enfriado, 2 huevos grandes, 1/4 de taza de azúcar moreno envasado, 2 cucharadas de whisky o bourbon, Equipo especial: un molde para pan de 9 por 5 por 3 pulgadas]",title
547,"Como puedo preparar 1 3/4 libras de tomates cherry, cortados en cuartos, 1 cucharada de vinagre de vino tinto, 1/3 de taza de aceite de oliva virgen extra, Sal de mar y pimienta negra rota, 1 libra de espaguetis, 1/3 de taza de pesto comprado en la tienda, 2 tazas de hojas de col rizada pequeña, 1/3 de taza de bayas de alcaparras, 1 taza de ricotta fresca]",instructions
548,"Si tengo 1 3/4 libras de tomates cherry, cortados en cuartos, 1 cucharada de vinagre de vino tinto, 1/3 de taza de aceite de oliva virgen extra, Sal de mar y pimienta negra rota, 1 libra de espaguetis, 1/3 de taza de pesto comprado en la tienda, 2 tazas de hojas de col rizada pequeña, 1/3 de taza de bayas de alcaparras, 1 taza de ricotta fresca] que receta lo usa",title
549,Quiero Pimientos rellenos al estilo español  como se hace,title_instructions
550,"Que hacer con 4 manzanas McIntosh, 3 cucharadas de zumo de limón fresco, 1/4 de taza de azúcar moreno ligero bien empaquetado, 1/2 barrita (1/4 de taza) de mantequilla sin sal, cortada en trozos, 2 cucharadas de ron ligero, cuatro ramas de canela de 3 pulgadas, hojas de manzana o de menta para adornar, si se desea]",instructions
551,"Que receta usa 4 manzanas McIntosh, 3 cucharadas de zumo de limón fresco, 1/4 de taza de azúcar moreno ligero bien empaquetado, 1/2 barrita (1/4 de taza) de mantequilla sin sal, cortada en trozos, 2 cucharadas de ron ligero, cuatro ramas de canela de 3 pulgadas, hojas de manzana o de menta para adornar, si se desea]",title
552,Como preparar Cangrejo de Puerto Rico ,title_instructions
553,Quiero Napoleón de Moca Matzoh  como se hace,title_instructions
554,"Si tengo 3 tazas de pan fresco de miga fina (de 6 rebanadas de pan de molde blanco firme), 6 cucharadas de aceite de oliva, 3 cucharadas de zumo de limón fresco, 1 cucharadita de pimienta negra, 1 cucharadita de sal, 2 tomates medianos (1/8 de libra en total), cortados en trozos de 1/2 pulgada de grosor, 1 cebolla roja pequeña, partida por la mitad a lo largo y cortada en rodajas finas a lo ancho (1/2 taza), 4 chuletas de ternera (1 1/4 lb en total), 2 oz de Parmigiano-Reggiano finamente rallado (1 taza), 2 huevos grandes, 6 cucharadas de aceite vegetal, 10 oz de rúcula (5 tazas), hojas arrancadas si son grandes, 1 taza de hojas de albahaca fresca sin apretar, cortadas en trozos pequeños] que puedo hacer",instructions
555,"Que receta usa 3 tazas de pan fresco de miga fina (de 6 rebanadas de pan de molde blanco firme), 6 cucharadas de aceite de oliva, 3 cucharadas de zumo de limón fresco, 1 cucharadita de pimienta negra, 1 cucharadita de sal, 2 tomates medianos (1/8 de libra en total), cortados en trozos de 1/2 pulgada de grosor, 1 cebolla roja pequeña, partida por la mitad a lo largo y cortada en rodajas finas a lo ancho (1/2 taza), 4 chuletas de ternera (1 1/4 lb en total), 2 oz de Parmigiano-Reggiano finamente rallado (1 taza), 2 huevos grandes, 6 cucharadas de aceite vegetal, 10 oz de rúcula (5 tazas), hojas arrancadas si son grandes, 1 taza de hojas de albahaca fresca sin apretar, cortadas en trozos pequeños]",title
556,Como preparar Sartén de gambas y sandía ,title_instructions
557,"Que puedo hacer con 1/4 de taza de agua, 3 cucharadas de jengibre pelado picado, 1 1/2 cucharadas de azúcar, 1 taza de nata líquida fría]",instructions
558,"Como se llama la receta con 1/4 de taza de agua, 3 cucharadas de jengibre pelado picado, 1 1/2 cucharadas de azúcar, 1 taza de nata líquida fría]",title
559,Como preparar Buby ,title_instructions
560,Como preparar Tri-Tip ahumado a la madera con salsa de hierbas siciliana ,title_instructions
561,"Si tengo 1 cebolla mediana, 2 dientes de ajo, 3 cucharadas de aceite de oliva, una lata de 28 a 32 onzas de tomates orgánicos, 1/2 barra de pan rústico italiano de un día, 3 1/2 tazas de caldo de pollo] que puedo hacer",instructions
562,"Como se llama la receta con 1 cebolla mediana, 2 dientes de ajo, 3 cucharadas de aceite de oliva, una lata de 28 a 32 onzas de tomates orgánicos, 1/2 barra de pan rústico italiano de un día, 3 1/2 tazas de caldo de pollo]",title
563,"Como puedo preparar 1/4 de taza de té Earl Grey a granel o 4 bolsitas, 1/2 taza de miel, 4 ramitas de tomillo, 2 ramitas de romero, más para decorar, 1 taza de zumo de limón fresco, 1 1/2 tazas de bourbon, 1/2 taza de coñac o brandy, 1 cucharadita de amargo de naranja o normal, Anillo de hielo y ruedas de limón (para servir)]",instructions
564,"Como se llama la receta con 1/4 de taza de té Earl Grey a granel o 4 bolsitas, 1/2 taza de miel, 4 ramitas de tomillo, 2 ramitas de romero, más para decorar, 1 taza de zumo de limón fresco, 1 1/2 tazas de bourbon, 1/2 taza de coñac o brandy, 1 cucharadita de amargo de naranja o normal, Anillo de hielo y ruedas de limón (para servir)]",title
565,Quiero Pan de molde de trigo integral al 50%  como se hace,title_instructions
566,Como preparar Queso indio y pimientos rojos en salsa fragante de espinacas ,title_instructions
567,"Si tengo 1 1/3 tazas de harina común, o más si es necesario, 2 cucharaditas de polvo de hornear, Sal gruesa (kosher), al gusto, 2 a 2 1/2 tazas de leche, 2 huevos grandes, 1/2 cucharadita de vinagre de vino blanco, 1/4 de cucharadita de salsa Tabasco o de salsa de chile y ajo (sambal oelek), 2 cebollas Vidalia grandes, cortadas a lo largo (de arriba a abajo), Aceite de canola u otro aceite vegetal, para freír, Salsa de tamarindo, para servir] que puedo hacer",instructions
568,"Si tengo 1 1/3 tazas de harina común, o más si es necesario, 2 cucharaditas de polvo de hornear, Sal gruesa (kosher), al gusto, 2 a 2 1/2 tazas de leche, 2 huevos grandes, 1/2 cucharadita de vinagre de vino blanco, 1/4 de cucharadita de salsa Tabasco o de salsa de chile y ajo (sambal oelek), 2 cebollas Vidalia grandes, cortadas a lo largo (de arriba a abajo), Aceite de canola u otro aceite vegetal, para freír, Salsa de tamarindo, para servir] que receta lo usa",title
569,Como preparar Crostini de col rizada y pecorino ,title_instructions
570,Como preparar Aceite de ajo ,title_instructions
571,"Como puedo preparar 1 tomate grande (unas 9 onzas), 1/2 taza de avellanas tostadas descascarilladas (unas 2 1/2 onzas), 1/2 taza de pimientos del piquillo escurridos, picados gruesos, de bote o lata, 4 cucharadas de aceite de oliva virgen extra, divididas, 2 dientes de ajo picados, 1 1/2 cucharaditas de pimentón ahumado*., 1 cucharadita de vinagre de vino de Jerez o de vino tinto, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta de cayena, 1 cucharada de mantequilla sin sal, 4 filetes de halibut de 6 onzas, 1/2 taza de caldo de pollo bajo en sal, 12 patatas baby Yukon Gold, cortadas por la mitad, cocidas al vapor hasta que estén tiernas, Perejil fresco picado (opcional)]",instructions
572,"Si tengo 1 tomate grande (unas 9 onzas), 1/2 taza de avellanas tostadas descascarilladas (unas 2 1/2 onzas), 1/2 taza de pimientos del piquillo escurridos, picados gruesos, de bote o lata, 4 cucharadas de aceite de oliva virgen extra, divididas, 2 dientes de ajo picados, 1 1/2 cucharaditas de pimentón ahumado*., 1 cucharadita de vinagre de vino de Jerez o de vino tinto, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta de cayena, 1 cucharada de mantequilla sin sal, 4 filetes de halibut de 6 onzas, 1/2 taza de caldo de pollo bajo en sal, 12 patatas baby Yukon Gold, cortadas por la mitad, cocidas al vapor hasta que estén tiernas, Perejil fresco picado (opcional)] que receta lo usa",title
573,"Que puedo hacer con 1/2 taza (1 barrita) de mantequilla sin sal, a temperatura ambiente, más para la sartén, 1/2 taza de avellanas blanqueadas, picadas, 2 onzas de chocolate agridulce picado, 3/4 de cucharadita de canela molida, 1 taza de azúcar, dividida, 2 tazas de harina común, 3/4 de cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/4 de cucharadita de sal kosher, 1 cucharadita de extracto de vainilla, 2 huevos grandes, 1 taza de yogur griego natural entero]",instructions
574,"Como se llama la receta con 1/2 taza (1 barrita) de mantequilla sin sal, a temperatura ambiente, más para la sartén, 1/2 taza de avellanas blanqueadas, picadas, 2 onzas de chocolate agridulce picado, 3/4 de cucharadita de canela molida, 1 taza de azúcar, dividida, 2 tazas de harina común, 3/4 de cucharadita de polvo de hornear, 1/2 cucharadita de bicarbonato de sodio, 1/4 de cucharadita de sal kosher, 1 cucharadita de extracto de vainilla, 2 huevos grandes, 1 taza de yogur griego natural entero]",title
575,"Que puedo hacer con 3 tazas de hojas de perejil fresco de hoja plana sin apretar (de 2 manojos), 2 cucharadas de vinagre de sidra, 2 cucharadas de agua, 1 cucharada de chalota picada, 1 cucharadita de azúcar, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta negra, 1/4 de taza de aceite de oliva, 4 panes de pita (6 pulgadas) con bolsillos, 1/4 de taza de aceite de oliva o aceite vegetal, 1 libra de cebollas blancas, cortadas en cuartos a lo largo y luego en gajos de 1/4 de pulgada de ancho, 3/4 de cucharadita de cilantro molido, 1/2 cucharadita de comino molido, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta negra, 1 libra de carne salteada (redondo superior) o filetes de redondo superior de 1/3 de pulgada de grosor, cortados en tiras de 1/3 de pulgada de ancho]",instructions
576,"Que receta usa 3 tazas de hojas de perejil fresco de hoja plana sin apretar (de 2 manojos), 2 cucharadas de vinagre de sidra, 2 cucharadas de agua, 1 cucharada de chalota picada, 1 cucharadita de azúcar, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta negra, 1/4 de taza de aceite de oliva, 4 panes de pita (6 pulgadas) con bolsillos, 1/4 de taza de aceite de oliva o aceite vegetal, 1 libra de cebollas blancas, cortadas en cuartos a lo largo y luego en gajos de 1/4 de pulgada de ancho, 3/4 de cucharadita de cilantro molido, 1/2 cucharadita de comino molido, 1/2 cucharadita de sal, 1/4 de cucharadita de pimienta negra, 1 libra de carne salteada (redondo superior) o filetes de redondo superior de 1/3 de pulgada de grosor, cortados en tiras de 1/3 de pulgada de ancho]",title
577,"Que hacer con 1/4 de taza (1/2 barrita) de mantequilla sin sal, 4 puerros grandes (sólo las partes blancas y verdes pálidas), cortados por la mitad a lo largo y en rodajas de 1/4 de pulgada de grosor (unas 5 tazas), 2 cucharadas de agua, 1/2 cucharadita de sal]",instructions
578,"Que receta usa 1/4 de taza (1/2 barrita) de mantequilla sin sal, 4 puerros grandes (sólo las partes blancas y verdes pálidas), cortados por la mitad a lo largo y en rodajas de 1/4 de pulgada de grosor (unas 5 tazas), 2 cucharadas de agua, 1/2 cucharadita de sal]",title
579,"Que hacer con 1 libra de quimbombó (de 3 1/2 a 4 pulgadas de largo), 6 dientes de ajo pelados, 3 tazas de vinagre de sidra (24 onzas líquidas), 1 taza de agua, 1/2 cucharadita de copos de pimiento rojo seco, 1 1/2 cucharadas de semillas de eneldo, 1 cucharada de semillas de mostaza, 1 1/2 cucharadas de sal kosher, 1 cucharada de azúcar, Equipo especial: 6 tarros de conserva (de 1/2 p.) con bandas de rosca y tapas; un termómetro de lectura instantánea o de caramelo]",instructions
580,"Si tengo 1 libra de quimbombó (de 3 1/2 a 4 pulgadas de largo), 6 dientes de ajo pelados, 3 tazas de vinagre de sidra (24 onzas líquidas), 1 taza de agua, 1/2 cucharadita de copos de pimiento rojo seco, 1 1/2 cucharadas de semillas de eneldo, 1 cucharada de semillas de mostaza, 1 1/2 cucharadas de sal kosher, 1 cucharada de azúcar, Equipo especial: 6 tarros de conserva (de 1/2 p.) con bandas de rosca y tapas; un termómetro de lectura instantánea o de caramelo] que receta lo usa",title
581,Como preparar Tarta de calabaza con nueces ,title_instructions
582,"Si tengo 6 libras de mejillones, limpios, 1/4 de taza de aceite de oliva, 3 dientes de ajo, pelados y picados, 1 chile rojo seco pequeño, desmenuzado, 2 cucharadas de orégano fresco picado, 1/2 taza de vino blanco (Verdicchio Classico), 2 libras de tomates maduros, sin piel, sin semillas y picados, sal marina gruesa y pimienta negra recién molida, 3 cucharadas de perejil fresco de hoja plana picado, 1 libra de espaguetis, aceite de oliva virgen extra] que puedo hacer",instructions
583,"Como se llama la receta con 6 libras de mejillones, limpios, 1/4 de taza de aceite de oliva, 3 dientes de ajo, pelados y picados, 1 chile rojo seco pequeño, desmenuzado, 2 cucharadas de orégano fresco picado, 1/2 taza de vino blanco (Verdicchio Classico), 2 libras de tomates maduros, sin piel, sin semillas y picados, sal marina gruesa y pimienta negra recién molida, 3 cucharadas de perejil fresco de hoja plana picado, 1 libra de espaguetis, aceite de oliva virgen extra]",title
584,"Que hacer con 2 melocotones maduros, sin pelar, sin hueso, en rodajas, 1 1/4 tazas de azúcar, divididas, 3 claras de huevo grandes, 1/8 cucharadita de sal kosher, 1 taza de yogur griego natural, 3 cucharadas de zumo de limón fresco, 1 taza (empaquetada) de hojas de menta fresca, finamente picadas, Un molde para pan de 8 1/2x4 1/2"".]",instructions
585,"Como se llama la receta con 2 melocotones maduros, sin pelar, sin hueso, en rodajas, 1 1/4 tazas de azúcar, divididas, 3 claras de huevo grandes, 1/8 cucharadita de sal kosher, 1 taza de yogur griego natural, 3 cucharadas de zumo de limón fresco, 1 taza (empaquetada) de hojas de menta fresca, finamente picadas, Un molde para pan de 8 1/2x4 1/2"".]",title
586,Quiero Tartas de coco  como se hace,title_instructions
